	begindag	beginjaar	beginmaand	einddag	eindjaar	eindmaand	id	idcollege	idfunctie	idregent	lokaal	old_id	old_idcollege	old_idfunctie	old_idregent	opmerkingen	periode	provinciaal	regio	stand	vertegenwoordigend
1845		1695.0					2751	31.0	14	366.0		divperioden_2751	divperioden_31	divperioden_14	divperioden_366	Aanvangsjaar onzeker; tussen 1692 en 13 mei 1695.	1				0
1846	26.0	1710.0	2.0		1713.0		2753	31.0	14	552.0		divperioden_2753	divperioden_31	divperioden_14	divperioden_552	Aanvangsdatum: eerste vermelding.	1				0
1847		1702.0					2754	31.0	14	420.0		divperioden_2754	divperioden_31	divperioden_14	divperioden_420	Aanvangsjaar onzeker; tussen 1699 en 1712.	1				0
1848		1710.0			1713.0		2755	31.0	14	624.0		divperioden_2755	divperioden_31	divperioden_14	divperioden_624	De aanvangsdatum ligt tussen 26 februari en 15 mei 1710. De einddatum ligt mogelijk aan het einde van 1712.	1				0
1849	13.0	1601.0	3.0				2756	31.0	14	285.0		divperioden_2756	divperioden_31	divperioden_14	divperioden_285		1				0
1850	25.0	1603.0	3.0	26.0	1604.0	2.0	2757	31.0	14	834.0		divperioden_2757	divperioden_31	divperioden_14	divperioden_834	Aanvangsdatum: benoeming door de Staten van Friesland. Einddatum gebaseerd op aanvangsdatum in Gedeputeerde Staten van Friesland.	1		10.0		0
1851	25.0	1603.0	3.0				2758	31.0	14	739.0		divperioden_2758	divperioden_31	divperioden_14	divperioden_739	Aanvangsdatum: benoeming door de Staten van Friesland. Einddatum onbekend, maar nog gecontinueerd op 27 februari 1604.	1		12.0		0
1852	27.0	1604.0	2.0	15.0	1605.0	3.0	2759	31.0	14	328.0		divperioden_2759	divperioden_31	divperioden_14	divperioden_328	Aanvangsdatum: benoeming door de Staten van Friesland.	1		13.0		0
1853	27.0	1604.0	2.0				2760	31.0	14	961.0		divperioden_2760	divperioden_31	divperioden_14	divperioden_961	Aanvangsdatum: benoeming door de Staten van Friesland.	1		10.0		0
1854	16.0	1605.0	3.0		1606.0		2761	31.0	14	400.0		divperioden_2761	divperioden_31	divperioden_14	divperioden_400	Aanvangsdatum: eedsaflegging. Eindjaar gebaseerd op zijn benoeming in Gedeputeerde Staten van Friesland.	1		13.0		0
1855	10.0	1606.0	2.0				2762	31.0	14	962.0		divperioden_2762	divperioden_31	divperioden_14	divperioden_962		1		13.0		0
1856	2.0	1610.0	4.0	21.0	1612.0	2.0	2763	31.0	14	963.0		divperioden_2763	divperioden_31	divperioden_14	divperioden_963		1		13.0		0
1857	18.0	1611.0	3.0	21.0	1612.0	2.0	2764	31.0	14	964.0		divperioden_2764	divperioden_31	divperioden_14	divperioden_964	Aanvangsdatum: benoeming door de Staten van Friesland.	1		10.0		0
1858	18.0	1611.0	3.0	28.0	1614.0	1.0	2765	31.0	14	603.0		divperioden_2765	divperioden_31	divperioden_14	divperioden_603	Aanvangsdatum: benoeming door de Staten van Friesland.	1		11.0		0
1859	22.0	1612.0	2.0	28.0	1614.0	1.0	2766	31.0	14	965.0		divperioden_2766	divperioden_31	divperioden_14	divperioden_965	Aanvangsdatum: benoeming door de Staten van Friesland. Beëindiging mogelijk eerder door overlijden.	1		13.0		0
1860	29.0	1614.0	1.0				2767	31.0	14	966.0		divperioden_2767	divperioden_31	divperioden_14	divperioden_966	Aanvangsdatum: benoeming door de Staten van Friesland.	1		11.0		0
1861	31.0	1626.0	3.0				2768	31.0	14	967.0		divperioden_2768	divperioden_31	divperioden_14	divperioden_967	Aanvang: benoeming door de Staten van Friesland.	1		10.0		0
1862	2.0	1601.0	3.0				2769	31.0	14	968.0		divperioden_2769	divperioden_31	divperioden_14	divperioden_968	Aanvangsdatum: benoeming door de Staten van Friesland.	1				0
1863	28.0	1582.0	7.0	28.0	1584.0	4.0	2770	31.0	14	382.0		divperioden_2770	divperioden_31	divperioden_14	divperioden_382	Aanvangsdatum: benoeming door de Staten van Friesland. Beëindiging mogelijk eerder door overlijden.	0		10.0		0
1864	28.0	1582.0	7.0	28.0	1584.0	4.0	2771	31.0	14	969.0		divperioden_2771	divperioden_31	divperioden_14	divperioden_969	Aanvangsdatum: benoeming door de Staten van Friesland.	0		10.0		0
1865	28.0	1582.0	7.0	28.0	1584.0	4.0	2772	31.0	14	970.0		divperioden_2772	divperioden_31	divperioden_14	divperioden_970	Aanvangsdatum: benoeming door de Staten van Friesland. Beëindiging mogelijk eerder door overlijden.	0		11.0		0
1866	28.0	1582.0	7.0	28.0	1584.0	4.0	2773	31.0	14	971.0		divperioden_2773	divperioden_31	divperioden_14	divperioden_971	Aanvangsdatum: benoeming door de Staten van Friesland. Beëindiging mogelijk eerder door overlijden.	0		11.0		0
1867	28.0	1582.0	7.0				2774	31.0	14	732.0		divperioden_2774	divperioden_31	divperioden_14	divperioden_732	Aanvangsdatum: benoeming door de Staten van Friesland. Opnieuw benoemd 29 april 1584, 13 juli 1588, 16 mei 1589 en 28 mei 1595, waarbij niet duidelijk is of hij aaneensluitende zitting had.	0		12.0		0
1868	28.0	1582.0	7.0				2775	31.0	14	403.0		divperioden_2775	divperioden_31	divperioden_14	divperioden_403	Aanvangsdatum: benoeming door de Staten van Friesland. Opnieuw benoemd 29 april 1584.	0		12.0		0
1869	28.0	1582.0	7.0				2776	31.0	14	249.0		divperioden_2776	divperioden_31	divperioden_14	divperioden_249	Aanvangsdatum: benoeming door de Staten van Friesland.	0		13.0		0
1870	28.0	1582.0	7.0				2777	31.0	14	972.0		divperioden_2777	divperioden_31	divperioden_14	divperioden_972	Aanvangsdatum: benoeming door de Staten van Friesland.	0		13.0		0
1871	16.0	1589.0	5.0				2780	31.0	14	974.0		divperioden_2780	divperioden_31	divperioden_14	divperioden_974	Aanvangsdatum: benoeming door de Staten van Friesland.	1		13.0		0
1872	29.0	1584.0	4.0				2781	31.0	14	636.0		divperioden_2781	divperioden_31	divperioden_14	divperioden_636	Aanvangsdatum: benoeming door de Staten van Friesland.	0		10.0		0
1873	29.0	1584.0	4.0				2782	31.0	14	834.0		divperioden_2782	divperioden_31	divperioden_14	divperioden_834	Aanvangsdatum: benoeming door de Staten van Friesland.	0		10.0		0
1874	29.0	1584.0	4.0				2783	31.0	14	975.0		divperioden_2783	divperioden_31	divperioden_14	divperioden_975	Aanvangsdatum: benoeming door de Staten van Friesland.	0		11.0		0
1875	29.0	1584.0	4.0				2784	31.0	14	976.0		divperioden_2784	divperioden_31	divperioden_14	divperioden_976	Aanvangsdatum: benoeming door de Staten van Friesland.	0		11.0		0
1876	17.0	1586.0	6.0				2787	31.0	14	787.0		divperioden_2787	divperioden_31	divperioden_14	divperioden_787	Aanvangsdatum: benoeming door de Staten van Friesland.	0		13.0		0
1877	13.0	1588.0	7.0				2788	31.0	14	973.0		divperioden_2788	divperioden_31	divperioden_14	divperioden_973	Aanvangsdatum: benoeming door de Staten van Friesland. Nieuwe benoeming 16 mei 1589.	1		10.0		0
1878	13.0	1588.0	7.0				2789	31.0	14	975.0		divperioden_2789	divperioden_31	divperioden_14	divperioden_975	Aanvangsdatum: benoeming door de Staten van Friesland.	1		11.0		0
1879	13.0	1588.0	7.0				2791	31.0	14	977.0		divperioden_2791	divperioden_31	divperioden_14	divperioden_977	Aanvangsdatum: benoeming door de Staten van Friesland.	1		13.0		0
1880	21.0	1591.0	4.0				2792	31.0	14	663.0		divperioden_2792	divperioden_31	divperioden_14	divperioden_663	Aanvangsdatum: benoeming door de Staten van Friesland.	1		11.0		0
1881	21.0	1591.0	4.0				2793	31.0	14	978.0		divperioden_2793	divperioden_31	divperioden_14	divperioden_978	Aanvangsdatum: benoeming door de Staten van Friesland.	1		11.0		0
1882	28.0	1595.0	5.0				2794	31.0	14	973.0		divperioden_2794	divperioden_31	divperioden_14	divperioden_973	Aanvangsdatum: benoeming door de Staten van Friesland.	1		10.0		0
1883	28.0	1595.0	5.0				2795	31.0	14	979.0		divperioden_2795	divperioden_31	divperioden_14	divperioden_979	Aanvangsdatum: benoeming door de Staten van Friesland.	1		11.0		0
1884	28.0	1595.0	5.0				2797	31.0	14	980.0		divperioden_2797	divperioden_31	divperioden_14	divperioden_980	Aanvangsdatum: benoeming door de Staten van Friesland.	1		13.0		0
1885		1586.0			1588.0		2798	5.0	29	500.0	34.0	divperioden_2798	divperioden_5	divperioden_29	divperioden_500		0		13.0		0
1886		1597.0			1600.0		2799	5.0	29	500.0	34.0	divperioden_2799	divperioden_5	divperioden_29	divperioden_500		1		13.0		0
1887	13.0	1695.0	5.0				2801	31.0	14	982.0		divperioden_2801	divperioden_31	divperioden_14	divperioden_982	Aanvangsdatum: dag waarop zijn aanwezigheid in de vergadering voor het eerst genoteerd is. Mogelijk werd hij al vóór 1695 benoemd; eerdere resoluties ontbreken.	1				0
1888	27.0	1699.0	4.0				2803	31.0	14	984.0		divperioden_2803	divperioden_31	divperioden_14	divperioden_984	Aanvangsdatum: eerste vermelding.	1				0
1889	27.0	1699.0	4.0				2804	31.0	14	424.0		divperioden_2804	divperioden_31	divperioden_14	divperioden_424	Aanvangsdatum: eerste vermelding.	1				0
1890	27.0	1699.0	4.0				2805	31.0	14	356.0		divperioden_2805	divperioden_31	divperioden_14	divperioden_356	Aanvangsdatum: eerste vermelding.	1		12.0		0
1891	8.0	1700.0	10.0				2806	31.0	14	784.0		divperioden_2806	divperioden_31	divperioden_14	divperioden_784	Aanvangsdatum: eerste vermelding.	1				0
1892	17.0	1705.0	7.0				2807	31.0	14	877.0		divperioden_2807	divperioden_31	divperioden_14	divperioden_877	Aanvangsdatum: eerste vermelding.	1				0
1893	17.0	1705.0	7.0				2808	31.0	14	985.0		divperioden_2808	divperioden_31	divperioden_14	divperioden_985	Aanvangsdatum: eerste vermelding.	1				0
1894	17.0	1705.0	7.0				2809	31.0	14	361.0		divperioden_2809	divperioden_31	divperioden_14	divperioden_361	Aanvangsdatum: eerste vermelding.	1				0
1895	18.0	1706.0	3.0				2810	31.0	14	986.0		divperioden_2810	divperioden_31	divperioden_14	divperioden_986	Aanvangsdatum: eerste vermelding.	1				0
1896		1706.0			1707.0		2811	31.0	14	547.0		divperioden_2811	divperioden_31	divperioden_14	divperioden_547	Aanvangsjaar onzeker; tussen 17 juli 1705 en 18 maart 1706.	1				0
1897	17.0	1709.0	11.0		1710.0		2812	31.0	14	438.0		divperioden_2812	divperioden_31	divperioden_14	divperioden_438	Aanvangsdatum: eerste vermelding.	1				0
1898	17.0	1709.0	11.0		1713.0		2813	31.0	14	420.0		divperioden_2813	divperioden_31	divperioden_14	divperioden_420	Aanvangsdatum: eerste vermelding.	1				0
1899	17.0	1709.0	11.0		1710.0		2814	31.0	14	724.0		divperioden_2814	divperioden_31	divperioden_14	divperioden_724	Aanvangsdatum: eerste vermelding.	1				0
1900		1714.0					2816	31.0	14	257.0		divperioden_2816	divperioden_31	divperioden_14	divperioden_257		1				0
1901		1714.0			1716.0		2817	31.0	14	988.0		divperioden_2817	divperioden_31	divperioden_14	divperioden_988	Eindjaar mogelijk 1715.	1				0
1902		1716.0					2818	31.0	14	989.0		divperioden_2818	divperioden_31	divperioden_14	divperioden_989	Aanvangsjaar mogelijk 1715.	1				0
1903		1716.0			1722.0		2819	31.0	14	367.0		divperioden_2819	divperioden_31	divperioden_14	divperioden_367		1				0
1904		1716.0					2820	31.0	14	446.0		divperioden_2820	divperioden_31	divperioden_14	divperioden_446		1				0
1905		1717.0					2822	31.0	14	205.0		divperioden_2822	divperioden_31	divperioden_14	divperioden_205	Aanvangsjaar onzeker; tussen 1716 en 1718.	1				0
1906		1719.0			1721.0		2824	31.0	14	990.0		divperioden_2824	divperioden_31	divperioden_14	divperioden_990	Beëindigd door overlijden.	1				0
1907		1719.0					2825	31.0	14	991.0		divperioden_2825	divperioden_31	divperioden_14	divperioden_991		1				0
1908		1722.0			1728.0		2826	31.0	14	395.0		divperioden_2826	divperioden_31	divperioden_14	divperioden_395	Einddatum mogelijk eind 1727.	1				0
1909		1722.0					2827	31.0	14	992.0		divperioden_2827	divperioden_31	divperioden_14	divperioden_992	Eindjaar niet na 1724.	1				0
1910		1722.0					2828	31.0	14	179.0		divperioden_2828	divperioden_31	divperioden_14	divperioden_179		1				0
1911		1723.0			1724.0		2829	31.0	14	257.0		divperioden_2829	divperioden_31	divperioden_14	divperioden_257	Eindjaar mogelijk 1725.	1				0
1912		1712.0					2830	31.0	14	346.0		divperioden_2830	divperioden_31	divperioden_14	divperioden_346	Aanvangsjaar onzeker; tussen 1711 en 1715.	1				0
1913		1712.0					2831	31.0	14	545.0		divperioden_2831	divperioden_31	divperioden_14	divperioden_545	Aanvangsjaar mogelijk 1713.	1				0
1914		1725.0			1728.0		2832	31.0	14	724.0		divperioden_2832	divperioden_31	divperioden_14	divperioden_724	Aanvangsjaar mogelijk 1724, einde mogelijk eind 1727.	1				0
1915		1728.0					2833	31.0	14	993.0		divperioden_2833	divperioden_31	divperioden_14	divperioden_993		1				0
1916		1585.0		18.0	1601.0	3.0	2834	31.0	6	273.0		divperioden_2834	divperioden_31	divperioden_6	divperioden_273	Aanvang mogelijk eerder.	0				0
1917	19.0	1601.0	3.0		1620.0		2835	31.0	6	994.0		divperioden_2835	divperioden_31	divperioden_6	divperioden_994	Aanvangsdatum: benoeming door de Staten van Friesland. Beëindigd door overlijden vóór 17 juli.	1				0
1918	7.0	1619.0	12.0		1620.0	7.0	2836	31.0	6	995.0		divperioden_2836	divperioden_31	divperioden_6	divperioden_995	Aanvangsdatum: benoeming door de Staten van Friesland. Waarschijnlijk provisioneel, omdat in de commissie van opvolger Scheltinga niet Roorda, maar Cornelisz. als voorganger wordt genoemd.	1				0
1919	18.0	1671.0	2.0	9.0	1677.0	3.0	2837	31.0	6	996.0		divperioden_2837	divperioden_31	divperioden_6	divperioden_996		1				0
1920	10.0	1677.0	3.0	10.0	1679.0	4.0	2838	31.0	6	842.0		divperioden_2838	divperioden_31	divperioden_6	divperioden_842		1				0
1921	11.0	1679.0	4.0	19.0	1686.0	5.0	2839	31.0	6	418.0		divperioden_2839	divperioden_31	divperioden_6	divperioden_418	Onzeker bij deze persoon; zie 'opmerkingen'.	1				0
1922	10.0	1744.0	12.0	30.0	1783.0	3.0	2840	31.0	6	997.0		divperioden_2840	divperioden_31	divperioden_6	divperioden_997	Beëindigd door overlijden.	1				0
1923	13.0	1731.0	2.0	29.0	1734.0	3.0	2841	31.0	14	724.0		divperioden_2841	divperioden_31	divperioden_14	divperioden_724		1		11.0		0
1924	16.0	1743.0	5.0	23.0	1746.0	5.0	2842	31.0	14	539.0		divperioden_2842	divperioden_31	divperioden_14	divperioden_539		1		12.0		0
1925	14.0	1752.0	2.0	10.0	1755.0	1.0	2844	31.0	14	998.0		divperioden_2844	divperioden_31	divperioden_14	divperioden_998		1		12.0		0
1926		1782.0			1783.0		2845	31.0	14	768.0		divperioden_2845	divperioden_31	divperioden_14	divperioden_768	Einddatum vóór 6 mei 1783 (mogelijk 1782).	1				0
1927	26.0	1770.0	4.0	7.0	1771.0	8.0	2846	31.0	14	999.0		divperioden_2846	divperioden_31	divperioden_14	divperioden_999		1		12.0		0
1928		1777.0		11.0	1784.0	5.0	2848	31.0	14	468.0		divperioden_2848	divperioden_31	divperioden_14	divperioden_468		1		13.0		0
1929		1778.0					2849	31.0	14	486.0		divperioden_2849	divperioden_31	divperioden_14	divperioden_486	Aanvangsjaar onzeker; tussen 1776 en 1782.	1				0
1930	17.0	1784.0	2.0	11.0	1785.0	5.0	2850	31.0	14	1001.0		divperioden_2850	divperioden_31	divperioden_14	divperioden_1001		1		12.0		0
1931	12.0	1784.0	5.0	11.0	1785.0	5.0	2851	31.0	14	1002.0		divperioden_2851	divperioden_31	divperioden_14	divperioden_1002		1		13.0		0
1932	12.0	1785.0	5.0	26.0	1787.0	5.0	2852	31.0	14	1004.0		divperioden_2852	divperioden_31	divperioden_14	divperioden_1004	Er is een naamgenoot (1759-1824), die mogelijk deze functie heeft bekleed.	1		12.0		0
1933	23.0	1785.0	5.0	11.0	1788.0	2.0	2853	31.0	14	1005.0		divperioden_2853	divperioden_31	divperioden_14	divperioden_1005		1		11.0		0
1934	19.0	1794.0	2.0		1795.0		2854	31.0	14	444.0		divperioden_2854	divperioden_31	divperioden_14	divperioden_444		1		11.0		0
1935	12.0	1788.0	2.0	11.0	1791.0	2.0	2855	31.0	14	444.0		divperioden_2855	divperioden_31	divperioden_14	divperioden_444	Gaat over naar de zetel van Westergo.	1		10.0		0
1936	27.0	1787.0	5.0	11.0	1791.0	5.0	2856	31.0	14	1006.0		divperioden_2856	divperioden_31	divperioden_14	divperioden_1006		1		12.0		0
1937	22.0	1785.0	2.0	11.0	1785.0	5.0	2857	31.0	14	1003.0		divperioden_2857	divperioden_31	divperioden_14	divperioden_1003	Gaat over naar de zetel van de Steden.	1		11.0		0
1938	27.0	1787.0	5.0	3.0	1790.0	11.0	2858	31.0	14	761.0		divperioden_2858	divperioden_31	divperioden_14	divperioden_761	De overlap met het lidmaatschap van Gedeputeerde Staten van Friesland is vooralsnog niet verklaarbaar.	1		13.0		0
1939	12.0	1791.0	2.0	12.0	1794.0	2.0	2859	31.0	14	393.0		divperioden_2859	divperioden_31	divperioden_14	divperioden_393		1		10.0		0
1940	4.0	1790.0	11.0	11.0	1791.0	5.0	2860	31.0	14	829.0		divperioden_2860	divperioden_31	divperioden_14	divperioden_829		1		13.0		0
1941	12.0	1791.0	5.0	14.0	1792.0	5.0	2861	31.0	14	811.0		divperioden_2861	divperioden_31	divperioden_14	divperioden_811		1		13.0		0
1942	13.0	1793.0	5.0		1795.0		2862	31.0	14	811.0		divperioden_2862	divperioden_31	divperioden_14	divperioden_811		1		13.0		0
1943	15.0	1792.0	5.0	12.0	1793.0	5.0	2863	31.0	14	1007.0		divperioden_2863	divperioden_31	divperioden_14	divperioden_1007		1		13.0		0
1944	12.0	1794.0	2.0		1795.0		2865	31.0	14	1008.0		divperioden_2865	divperioden_31	divperioden_14	divperioden_1008		1		12.0		0
1945	12.0	1776.0	2.0	10.0	1776.0	5.0	2866	31.0	14	444.0		divperioden_2866	divperioden_31	divperioden_14	divperioden_444		1		12.0		0
1946	8.0	1777.0	2.0	11.0	1779.0	2.0	2867	31.0	14	393.0		divperioden_2867	divperioden_31	divperioden_14	divperioden_393		1		11.0		0
1947	12.0	1785.0	5.0	22.0	1785.0	5.0	2868	31.0	14	1001.0		divperioden_2868	divperioden_31	divperioden_14	divperioden_1001	Einddatum: afscheid van vergadering. Beëindiging wegens benoeming tot griffier van staat.	1		11.0		0
1948	12.0	1785.0	5.0	26.0	1788.0	5.0	2869	31.0	14	1003.0		divperioden_2869	divperioden_31	divperioden_14	divperioden_1003	Aanvangsdatum: de dag waarop hij de zetel namens het kwartier Westergo verruilt voor die van de Steden.	1		13.0		0
1949	12.0	1788.0	2.0	11.0	1791.0	2.0	2870	31.0	14	704.0		divperioden_2870	divperioden_31	divperioden_14	divperioden_704		1		11.0		0
1950	12.0	1791.0	2.0	12.0	1794.0	2.0	2871	31.0	14	444.0		divperioden_2871	divperioden_31	divperioden_14	divperioden_444	Aanvangsdatum: de dag waarop hij de zetel namens het kwartier Oostergo verruilt voor die van Westergo. Einddatum: afscheid van de vergadering.	1		11.0		0
1951	12.0	1794.0	2.0		1795.0		2872	31.0	14	496.0		divperioden_2872	divperioden_31	divperioden_14	divperioden_496	Aanvangsdatum: de dag waarop hij de zetel namens het kwartier Zevenwolden verruilt voor die van Oostergo.	1		10.0		0
1952	24.0	1673.0	4.0	20.0	1674.0	4.0	2875	6.0	14	1009.0		divperioden_2875	divperioden_6	divperioden_14	divperioden_1009		1	1.0	11.0		0
1953	21.0	1674.0	4.0	19.0	1677.0	4.0	2878	6.0	14	307.0		divperioden_2878	divperioden_6	divperioden_14	divperioden_307		1	1.0	11.0		0
1954	21.0	1674.0	4.0	11.0	1677.0	8.0	2879	6.0	14	300.0		divperioden_2879	divperioden_6	divperioden_14	divperioden_300		1	1.0	10.0		0
1955	3.0	1674.0	5.0	29.0	1677.0	4.0	2880	6.0	14	289.0		divperioden_2880	divperioden_6	divperioden_14	divperioden_289		1	1.0	12.0		0
1956	23.0	1675.0	4.0	29.0	1677.0	4.0	2883	6.0	14	276.0		divperioden_2883	divperioden_6	divperioden_14	divperioden_276		1	1.0	13.0		0
1957	20.0	1677.0	4.0	21.0	1683.0	4.0	2884	6.0	14	423.0		divperioden_2884	divperioden_6	divperioden_14	divperioden_423		1	1.0	11.0		0
1958	30.0	1677.0	4.0	26.0	1679.0	3.0	2885	6.0	14	372.0		divperioden_2885	divperioden_6	divperioden_14	divperioden_372		1	1.0	13.0		0
1959	30.0	1677.0	4.0	7.0	1680.0	6.0	2886	6.0	14	826.0		divperioden_2886	divperioden_6	divperioden_14	divperioden_826		1	1.0	12.0		0
1960	12.0	1677.0	8.0	4.0	1680.0	7.0	2887	6.0	14	297.0		divperioden_2887	divperioden_6	divperioden_14	divperioden_297		1	1.0	10.0		0
1961	8.0	1680.0	6.0	17.0	1683.0	5.0	2888	6.0	14	453.0		divperioden_2888	divperioden_6	divperioden_14	divperioden_453		1	1.0	12.0		0
1962	5.0	1680.0	7.0	28.0	1683.0	4.0	2889	6.0	14	770.0		divperioden_2889	divperioden_6	divperioden_14	divperioden_770		1	1.0	10.0		0
1963	26.0	1681.0	4.0	12.0	1683.0	4.0	2890	6.0	14	372.0		divperioden_2890	divperioden_6	divperioden_14	divperioden_372		1	1.0	13.0		0
1964	13.0	1683.0	4.0	5.0	1684.0	4.0	2891	6.0	14	341.0		divperioden_2891	divperioden_6	divperioden_14	divperioden_341		1	1.0	13.0		0
1965	22.0	1683.0	4.0	1.0	1684.0	6.0	2892	6.0	14	790.0		divperioden_2892	divperioden_6	divperioden_14	divperioden_790		1	1.0	11.0		0
1966	25.0	1680.0	5.0	30.0	1683.0	4.0	2893	15.0	14	310.0		divperioden_2893	divperioden_15	divperioden_14	divperioden_310	Het eindjaar is mogelijk 1681. Niet duidelijk door wie hij werd opgevolgd.	1	1.0			0
1967	29.0	1683.0	4.0	9.0	1686.0	6.0	2894	6.0	14	310.0		divperioden_2894	divperioden_6	divperioden_14	divperioden_310		1	1.0	10.0		0
1968	18.0	1683.0	5.0	7.0	1688.0	5.0	2895	6.0	14	338.0		divperioden_2895	divperioden_6	divperioden_14	divperioden_338		1	1.0	12.0		0
1969	6.0	1684.0	4.0	4.0	1685.0	4.0	2896	6.0	14	269.0		divperioden_2896	divperioden_6	divperioden_14	divperioden_269	Aanstelling voor anderhalf jaar (de voorganger eveneens, dus de aanvangsdatum officieel 1 november; de aanvang van de opvolger is hiermee echter in tegenspraak).	1	1.0	13.0		0
1970	2.0	1684.0	6.0			8.0	2897	6.0	14	462.0		divperioden_2897	divperioden_6	divperioden_14	divperioden_462		1	1.0	11.0		0
1971	5.0	1685.0	4.0	14.0	1687.0	5.0	2898	6.0	14	646.0		divperioden_2898	divperioden_6	divperioden_14	divperioden_646		1	1.0	13.0		0
